Name,ALLIED BANK,MCB BANK,ABBOTT LABS.(PAK.),ADAMJEE INSURANCE COMPANY,AGP,AGRIAUTO INDUSTRIES,ARCHROMA PAKISTAN,ASKARI BANK,ATLAS HONDA,ATTOCK PETROLEUM,ATTOCK REFINERY,BANK AL HABIB,BANK AL-FALAH LIMITED,BANNU WOOLLEN MILLS,BESTWAY CEMENT,BYCO PETROLEUM PAKISTAN,CHERAT CEMENT COMPANY,COLGATE-PALMOLIVE PAKISTAN,D G KHAN CEMENT COMPANY,DAWOOD HRC.CHEMS.CORP.,DOLMEN CITY,EFU GENERAL INSURANCE,ENGRO,ENGRO FERTILIZERS,ENGRO FOODS,ENGRO POLYMER & CHEMICALS,FATIMA FERTILIZER,FAUJI CEMENT COMPANY,FAUJI FERTILIZER COMPANY,FAUJI FOODS,FAUJI FTLZ.BIN QASIM,FAYSAL BANK,FIRST HABIB MODARABA,GADOON TEXTILE MILLS,GHANI GLASS,GLAXOSMITHKLINE PAK.,GLXSK.CSM.HLTHCR. PAK.,GUL AHMED TEXTILE MILLS,HABIB BANK,HABIB METROPOLITAN BANK,HASCOL PETROLEUM,HONDA ATLAS CARS (PAKISTAN),IBRAHIM FIBRES,ICI PAKISTAN,IGI HOLDINGS,INDUS MOTOR COMPANY,INTERNATIONAL INDS.,INTERNATIONAL STEELS,JUBILEE LIFE INSURANCE COMPANY,KARACHI ELECTRIC SUPP.,KOHAT CEMENT COMPANY,KOHINOOR TEXTILE MILLS,KOT ADDU POWER COMPANY,LOTTE CHEMICAL PAKISTAN,LUCKY CEMENT,MAPLE LEAF CEMENT FACTORY,MARI PETROLEUM COMPANY,MEEZAN BANK,MILLAT TRACTORS,MURREE BREWERY COMPANY,NAT.BANK OF PAKISTAN,NATIONAL FOODS,NATIONAL REFINERY,NESTLE PAKISTAN,NISHAT CHUNIAN,NISHAT CHUNIAN POWER,NISHAT MILLS,OIL & GAS DEVELOPMENT COMPANY,ORIX LEASING PAKISTAN,PACKAGES,PAK ELEKTRON,PAK SUZUKI MOTOR,PAK.TELECM.CO.,PAKISTAN INTL.BULK,PAKISTAN OIL FIELDS,PAKISTAN PETROLEUM,PAKISTAN SERVICES,PAKISTAN STATE OIL COMPANY,PAKISTAN STOCK EXCHANGE LTD.,PAKISTAN TOBACCO COMPANY,PHILIP MORRIS PAKISTAN,PIONEER CEMENT,SAIF POWER,SERVICE INDUSTRIES,SHAKARGANJ SUGAR,SHELL PAKISTAN,SHIFU INTL HOSPITAL,STANDARD CHARTERED BANK (PAKISTAN),SUI NORTHERN GAS PIPELINES,SUI SOUTHERN GAS COMPANY,SEARL,UBL
8/29/2018,1400.44,6212.39,9793.4,2240.86,112.18,10936.9,20366.11,4975.36,60129,7640.89,2670.31,19137.23,1425.09,2250.64,3165.83,209.9,2174.47,57771.23,472.8,8965.02,167.84,12104.96,15569.39,385.54,389.44,361.66,414.07,522.74,11534.12,1113.29,1155.52,10154.47,1063.85,77743.06,2590.87,567.74,11342.6,198.91,5134.69,790.47,13337.05,2394.17,2948.49,16814.54,30239.37,53249.8,820.52,7870.9,27.07,19897.9,2355.25,652.01,459.67,17679.15,139.44,50191.7,11492.54,367463.6,27209.65,5282.64,219554.1,1928.54,40643.41,11752.58,668.74,7745.82,625.54,1023.38,13010.98,365.3,1203.17,126.14,23892.9,3890.3,7706.07,74.03,24350.71,260452.4,267.72,95.56,5427.57,7083.23,14565.1,88.47,1218.49,539.16,282.42,210229.5,213.53,7994.92,11259,1172.89
9/5/2018,1406.83,6104.75,9411.39,2224.35,109.53,11487.81,20170.7,5051.25,57221.67,7489.41,2574.34,18658.8,1398.16,2185.72,3089.19,193.99,2052.02,60493.58,456.88,8502.9,169.7,12103.75,14973.35,372.7,377.28,344.5,396.32,515.7,11021.13,1079.38,1168.5,10366.41,1054.14,76262.25,2501.92,552.49,11224.57,197.03,5162.15,800.33,13405.47,2394.17,2803.01,16665.04,29400.58,53040.87,795.26,8291.05,28.43,19523.57,2263.12,666.78,422.76,16725.55,145.27,49340.87,11306.93,352371.8,26794.42,5348.51,217358.6,1854.41,40335.51,11360.07,669.02,7579,619.54,1018.75,13727.01,345.35,1237.35,125.19,23751.66,3931.08,7606.1,72.2,26612.21,266062.6,252.17,92.19,5289.7,6980.98,14777.74,88.4,1240.69,538.45,284.7,200332.4,212.44,7735.3,11110.46,1159.55
9/12/2018,1346.44,5975.89,8662.71,2127.64,105.49,10777.51,19776.72,5059.68,57485.97,7167.49,2499.62,17998.11,1384.08,2068.86,2979.36,183.49,1959.2,60159.81,405.44,8597.95,167.71,11859.23,14448.83,364.85,354.51,344.36,427.55,504.1,10936.4,1036.62,1173.26,10163.69,1087.15,73732.5,2441.4,528.37,11250.03,190.79,5196.79,758.11,13026.12,2394.17,2769.15,16610.47,28506.88,52314.38,752.35,8042.32,26.56,18559.42,2272.38,661.55,420.55,15302.91,133.02,48749.38,11477.88,334049.8,26522.66,5205.46,222582.4,1812.44,36403.18,11364.61,629.42,7917.12,616.46,1050.67,13172.23,334.14,1119.3,120.54,24075.02,3866.46,7267.7,68.28,24715.57,275084.3,220.55,92.56,5095.83,7128.36,14492.36,90.2,1155.56,502.36,281.56,196329.5,202.4,7635,10759.62,1150.43
9/19/2018,1333.11,6057.76,8872.7,2220.2,107.45,11229.35,20109.6,5030.17,57618.12,7170.49,2601.16,18446.93,1384.05,2164.07,3037.35,194.32,2022.63,58355.02,434.72,8731.72,169.7,12220.14,14930.7,384.01,369.2,343.08,448.61,525.58,11289.54,988.37,1168.5,9905.68,1095.05,74016.31,2454.11,547.05,11567.09,191.02,5568.15,757.47,13731.5,2393.78,2852.44,16551.15,28959.75,53630.5,756.62,8163.37,27.12,20475.13,2187.41,667.23,457.78,16123.39,127.98,49101.35,11869.7,333790.2,27278.8,5240.45,223339.5,1796.03,34585.39,11691.32,647.17,8138.41,619.34,1069.67,12688.5,347.2,1281.75,120.66,24693.64,3939.09,7372.34,66.68,26058.24,275084.3,237.29,93.8,5254.86,7102.2,14492.36,89.31,1196.67,530.05,305.41,204541.9,209.88,7728.56,11315.18,1151.17
9/26/2018,1340.45,6066.86,8797.38,2205.26,104.24,10812.93,19967.83,5066.01,58322.5,6848.25,2510.68,18148.48,1370.21,2152.82,2910.3,183.66,1923.44,58355.02,419.41,8537.25,169.83,10541.75,14717.86,381.69,366.62,324.12,447.9,499.92,11326.72,971.42,1149.46,9905.68,1065.3,72189.94,2376.75,543.93,11354.18,191.26,5631.44,740.5,12373.59,2393.78,2876.33,16729.12,27930.61,51878.94,721.52,8035.94,26.87,19965.54,2208.02,644.39,432.85,15649.46,127.1,49412.37,11742.76,308966.6,28003.12,5266.18,225610.8,1803.93,36559.83,11802.5,641.98,7954.19,617.11,1062.36,12804.07,322.31,1279.3,119.11,25313.38,3997.2,7192.9,64.13,24982.89,275084.3,230.81,91.43,5117.95,6882.15,14547.75,93.15,1166.66,502,305.56,201663.7,208.97,7711.7,11053.94,1156.33
10/3/2018,1333.11,5961.04,8963.08,2144.99,104.15,11008.69,19580.91,5152.45,54890.53,6636.02,2206.52,17993.55,1339.48,2088.33,2919.15,170.96,1958.95,55371.09,395.74,8493.59,169.7,11044.48,14720.67,378.16,355.71,323.38,438.91,485.47,11158.25,955.77,1143.4,10043.89,1053.28,75966.06,2262.39,517.91,11460.64,192.98,5433.22,750.73,11670.57,2393.78,2632.16,16610.47,26604.8,49931.68,708.24,7972.16,26.61,19825.55,2076.77,652.12,430.96,15792.62,119.33,50513.46,12277.83,295314.3,28035.96,5302.2,215768.7,1795.56,36563.68,12065.68,648.54,7883.98,613.95,1064.31,12449.91,309.56,1320.62,122.33,25636.7,4005.21,7064.44,64.7,27535.49,275084.3,252.5,89.23,5068.17,6714.86,16100.01,89.04,1091.5,477.89,302.9,199331.7,212.26,7644.75,10457.71,1126.37
10/10/2018,1293.12,5933.45,7532,1975.28,92.27,10549.68,19114.89,4804.59,52199.9,6517.49,1970.42,17793.07,1356.65,1817.82,2719.12,142.36,1629.99,55347.02,349.25,8104.63,162.11,10563.27,14552.36,370.3,331,323.48,438.79,443.84,11056.01,871.54,1082.81,10080.93,1041.27,68216.44,1952.01,480.72,11342.6,179.57,5568.15,716.59,9190.66,2243.62,2501.3,16610.47,21256.77,43906.41,684.09,7283.37,24.5,18524.82,2106.22,630.42,403.83,14806.27,101.83,51067.3,12370.64,283635.5,26449.03,4857.6,202346.4,1443.67,34735.49,11791.15,598.84,7416.12,618.57,1023.38,10702.79,259.99,1022.89,117.69,25488.73,3936.48,6414.05,58.65,27155.31,275084.3,224.44,84.11,4870.28,5926.04,15737.4,85.27,1003.09,411.07,304.91,185372.1,188.89,7622.14,9206.33,1058.77
10/17/2018,1285.12,5396.2,7833.13,2024.46,86.38,10740.7,19206.92,4663.34,52539.54,6694.68,2251.22,17310.08,1309.59,1857.21,2592.78,148.62,1531.9,57753.42,349.78,8025.25,159.72,10783.34,13823.81,368.03,322.62,330.62,431.22,442.76,10350.78,861.37,1060.31,9822.44,1060.89,71264.44,1934.54,457.96,11391.21,168.94,5453.52,688.62,8397.05,2186.61,2326.79,16310.89,22331.46,39197.25,597.52,6824.17,27.42,17522.29,2014.52,595.93,448.63,13077,98.43,51021.82,12550.82,283119.3,28681.4,4956.4,200697.1,1227.56,34639.27,12206.35,638.16,7425.11,615.9,921.04,10501.3,237.05,911.4,114.59,25518.42,3913.8,6087.98,59.34,25797.55,275084.3,222.64,84.11,4805.08,5654.86,15309.38,87.06,911.03,360.34,278.85,181313.9,203.5,7188.26,8425.72,1022.98
10/24/2018,1301.79,5651.18,8017.21,2090.99,95.82,10205.63,20624.18,5070.23,57485.97,6824.03,2558.14,17451.34,1346.96,2161.92,2787.07,181.63,1556.55,59437.89,375.15,8226.08,161.58,10542.73,14704.25,398.17,373.16,355.12,430.75,477.7,10766.71,935.17,1106.18,10804.68,1073.31,82987.63,2123.4,465.41,12173.2,171.06,5411.73,769.5,9729.01,2350.42,2430.54,15908.08,26844.26,38350.83,615.53,6951.72,30.24,18972.12,2061.22,664.55,606.37,13485.98,104.41,51676.36,13032.65,307678.9,31240.6,5141.65,201342.1,1296.17,34639.27,13120.6,704.1,7913.56,625.5,957.4,11072.93,291.15,990.02,123.88,25762.88,3850.8,6658.6,61.93,25370.01,275084.3,247.94,92.63,5075.09,5608.44,15776.3,89.31,1016.97,409.64,283.55,202358.2,215.18,7645.62,8489.48,1066.98
10/31/2018,1409.77,5995.91,8425.9,2220.2,109.79,10438.42,20022.27,5021.74,54110.81,7228.23,2964.61,17494.62,1445.78,2137.1,3107.22,202.79,1979.82,53927.5,450.87,9390.57,159.99,10563.27,15693.95,408.3,393.18,383.34,427.79,566.13,11410.37,994.11,1091.9,10752.99,1131.18,86030.69,2178.2,530.08,12370.52,189.69,5504.87,791.33,11111.93,2283.87,2285.12,16313.26,26747.31,44312.5,720.9,7270.61,31.76,23124.28,2042.32,671.8,573.25,15670.27,133.16,52814.66,13548.61,312218.3,31603.82,4958.46,206612.6,1507.72,36563.68,14299.57,735.33,8544.87,655.31,946.97,11259,326.12,947.01,131.38,25256.79,4030.09,7616.97,67.03,26014.25,275084.3,299.44,96.07,5125,6373.23,15212.7,93.19,1159.47,460.02,295.32,208272.4,231.6,8046.46,10130.3,1119.65
11/7/2018,1440.27,5860.38,8059.24,2159.46,111.09,10392.75,20089.63,5361.16,58939.64,7338.69,3220.68,17105.04,1424.19,2183.06,3017.63,198.89,2016.15,57753.66,450.53,9910.51,163.05,10661.08,16004.78,416.92,377.54,410.93,431.1,557.5,11423.15,1016.8,1091.9,11011.47,1222.77,85324.25,2271.44,542.78,12526.43,186.68,5224.25,795.4,13116.71,2440.99,2314.84,15547.41,28097.77,44148.59,689.38,7908.38,28.98,22214.92,2232.6,660.67,595.01,15588.91,137.94,50668.77,13130.93,316177.3,30142.61,4981.1,197186.4,1573.15,37240.26,14941.75,735.33,8722.5,636.76,958.66,10872.88,327.87,972.02,134.12,24777.13,3885.32,7528.66,64.89,23833.57,275084.3,303.11,98.18,4840.76,6548.76,14976.12,91.25,1132.48,455.2,288.67,205233.3,243.65,8169.07,11363.77,1101.87
11/14/2018,1440.67,6180.55,8291.83,2169.58,108.51,10473.16,20834.09,5415.97,57485.97,7691.09,3462.47,16858.99,1404.81,2189.95,3048.48,200.08,1967.88,55232.72,470.64,10225.64,164.2,10524.14,15542.05,410.57,362.41,412.64,414.07,555.34,11471.95,1094.77,1094.5,10597.89,1201.06,86429.94,2277,526.69,12779.79,181.37,5116.78,761.37,10874.6,2283.87,2428.49,15618.49,28792.51,42335.88,691.24,7501.48,29.99,21485.72,2333.53,661.42,667.52,15213.98,138.84,49035.27,12882.5,313542.1,32171.84,5038.73,192017.1,1640.38,35378.25,15375.59,751.08,8872.18,607.73,930.84,11076.64,329.41,998.81,133.17,23435.6,3654.24,7375.14,66.61,24961.16,275084.3,308.46,102.2,4916.05,6366.16,14248.72,93.78,1132.48,467.52,278.73,203150.8,239.08,8158.63,11256.54,994.58
11/21/2018,1424.36,6137.57,8752.19,2169.58,107.3,11168.07,21108.23,5386.46,59038.75,7691.09,3156.63,17007.07,1396.51,2160.08,3018.36,196.19,2258.53,60881.25,452.75,10322.48,166.8,10338.16,15913.83,414.2,360.78,429.68,413,538.3,11478.92,1076.26,1077.62,10494.5,1186.6,89680.31,2192.65,509.75,12784.66,185.08,5106.03,746.2,10905.27,2305.53,2646.05,15637.09,28458.3,43042.86,689.61,7404.54,28.98,21884.64,2239.04,658.3,674.02,15964.15,133.86,50307.48,12972.59,311408.9,31779.64,5162.23,189888.6,1556.66,34912.74,15179.5,738.24,8670.09,622.08,940.64,11357.46,342.26,1035.14,131.15,23909.68,3731.27,7616.43,67.82,24773.25,257052.4,324.32,101.07,5033.53,6621.56,12611.38,95.29,1123.28,465.56,280.13,205275.4,241.82,8208.2,11535.48,1065.57
11/28/2018,1413.22,6116.54,8681.84,2193.69,98.68,10674.19,20579.54,5310.56,57089.52,7447.17,3096.87,17057.2,1372.98,2183.06,2939.18,173.17,2165.11,61336.54,432.76,10318.19,166.11,10585.48,15615.75,409.75,397.26,417.54,410.87,526.01,11489.38,1050.18,1086.71,10597.89,1177.03,90942.75,2161.52,505.7,12409.5,183.63,5158.57,715.42,10572.16,2399.64,2664.49,15570.27,27038.46,40273.64,638.36,7015.5,29.74,21509.31,2190.51,653.92,669.57,16240.7,135.22,48229.98,12695.5,309736.9,32527.89,5067.55,183899.3,1556.61,34893.34,14463.79,744.96,8557.1,587.28,916.93,11556.37,309.97,1086.01,129.95,22576.03,3519.83,7503.93,63.56,24502.57,242630,317.55,101.07,4978.29,6391.37,11842.46,98.44,1068.17,454.84,286.48,205669.4,235.62,8260.37,11058.11,1090.49
12/5/2018,1372.72,6338.59,8316.84,2144.99,93.02,10423.53,20491.43,5291.59,55679.47,6504.08,2587.79,17207.56,1368.55,2137.1,2739.26,164.19,1835.79,57994.06,374.72,10098.86,163.51,10704.2,14458.29,395.13,348.88,398.26,395.73,484.82,10803.89,996.46,1045.59,10856.38,1117.16,86928.94,1953.12,463.64,12397.32,177.15,5134.69,629.8,9131.21,2372.47,2595.05,15243.02,25424.03,37095.88,575.07,7015.5,26.82,18944.24,2012.69,656.17,645.27,14473.91,113.21,48343.49,13595.02,301150.6,32174.78,4933.76,180379.4,1388.69,33748.98,12966.18,713.15,8183.79,603.4,885.31,11223.04,267.7,873.46,123.52,22523.16,3709.04,6569.75,57.02,25627.5,251144.8,261.3,98.53,4909.14,5699.15,12043.79,102.12,997.67,418.04,288.62,192312.1,239.27,8087.33,9937.97,1080.34
12/12/2018,1311.96,5990.67,7757.96,1976.73,95.47,10175.35,21634.95,4692.86,54149.95,6265.19,2599.62,16847.6,1317.62,2068.16,2791.73,160.47,1812.95,58355.02,374.38,9449.81,163.92,10437.09,14076.3,387.77,373.76,389.2,411.82,487.62,11029.45,964.64,1023.09,10908.08,1101.34,81782.13,1890.85,438.65,11849.2,170.81,4910.2,580.11,8611.26,2362.63,2777.69,14546.48,24402.45,37389.43,520.95,6696.61,29.14,18586.07,1782.9,634.43,607.96,15023.52,111.19,47817.13,12307.86,274962.3,32188.23,4731.02,173348.9,1431.11,33942.94,12270.08,700.02,7700.98,588.48,885.31,10709.07,262.87,826.22,121.62,21835.68,3620.37,6249.11,53.86,25583.86,254212.1,261.18,95.61,4909.14,5801.41,12498.77,96.14,978.5,413.04,279.86,190769.1,231.97,7769.09,9803.54,1038.07
12/19/2018,1372.85,6149.32,8514.93,1929.48,96.35,10733.75,22078.27,4785.62,54014.57,6279.81,2593.63,16740.52,1292.43,2014.39,2802.91,154.88,1832.67,57753.42,374.42,9549.73,164.06,10218.45,14428.13,380.78,371.7,417.32,402.24,478.56,10895.62,951.08,1033.91,10649.59,1101.34,79305.81,1779.03,427.39,11515.45,164.65,5217.08,539.28,8469.24,2362.63,3026.61,13908.52,24938.67,37203.51,532.6,6377.73,29.99,18425.22,1816.83,618.18,616.86,15167.95,116.36,46558.89,11624.01,275021.8,32825.93,4572.53,184424.6,1489.7,35494.62,12750.49,641.66,7601.98,566,853.69,10726.48,263.38,821.32,118.04,20333.65,3416.91,6358.34,54.08,26307.63,250724.3,267.83,93.66,4978.29,5988.25,12269,97.12,931.34,406.96,266.05,190919.2,232.51,7827.35,9504.49,1050.57
12/26/2018,1427.08,5931.29,8504.69,2000.84,100.29,11171.04,22530.56,4935.3,51443.8,6680.36,2642.94,16540.04,1269.45,2109.52,2752.14,155.05,1853.43,57994.06,375.19,9626.09,164.06,10189.76,15163.88,383.95,376.94,413.59,421.76,478.78,10839.96,991.5,1050.79,11011.47,1101.34,79305.81,1810.96,420.67,11639.69,164.42,5194.39,543.84,8693.36,2461.07,2982.1,13710.1,24580.36,39006.45,541.76,6122.62,30.45,19105.09,1891.57,632.05,606.93,15217.46,117.93,45714.93,11416.54,282127.4,34000.86,4633.25,183871.7,1599.24,35494.62,12855.88,649.54,7661.38,552.84,863.81,10503.02,275.62,787.18,116.26,19443.93,3279.69,6610.78,53.55,30547.89,264227.7,273.93,95.22,4978.29,6434.49,11301.61,95.13,1025.16,426.61,271.42,196852.1,234.7,7649.1,9833.73,1028.75
1/2/2019,1427.08,5873.46,9023.34,2024.94,100.46,10919.89,22111.15,5028.06,50765.57,6755.02,2134.94,17107.32,1238.45,2106.31,2829.87,151.16,1855.51,53181.27,353.07,8994.91,162.42,10182.84,14779.48,384.59,339.55,410.51,414.07,458.72,11102.87,955.25,1041.26,10752.99,1021.24,79807.56,1785.07,416.68,11571.48,161.58,5492.93,508.11,8429.61,2362.63,2897.65,14620.89,25115.14,36589.49,528.8,6354.77,29.74,18144.26,2019.99,618.3,582.28,13854.29,115.19,46075.51,12123.59,244695.7,34469.98,4474.76,179522.6,1418.12,34641.2,12147.52,671.42,7862.3,565.28,844.84,10844.91,262.77,765.51,116.14,19960.23,3326.08,6266.5,51.61,32718.97,260619.1,273.14,97.6,5047.43,6675.28,11943.13,93.85,977.49,414.65,272.83,208080.1,223.39,7651.71,9824.07,982.69
1/9/2019,1488.24,5970.57,8963.08,2077.01,104.29,10919.88,21961.5,5034.39,52882.82,6753.64,2121.42,17852.3,1301.28,2206.5,2817.97,162.67,1906.38,52940.63,366.14,9469.31,162.69,10814,15519.54,398.2,342.95,421.48,408.03,469.07,11419.08,991.76,1042.56,10597.89,1021.24,81345.06,1850.83,420.81,11910.1,172.5,5372.32,519.62,8408.38,2402,2932.6,13986.37,24653.88,36403.57,537.88,6374.16,31.05,18708.32,1975.75,613.55,616.51,14572.29,121.72,49582.39,12284.65,246992,33635.13,4594.14,175072,1382.91,32197.3,12311.75,666.75,7956.65,586.8,842.94,10580.64,283.33,771.55,119.47,21746.62,3575.28,6417.31,54.73,29619.45,260619.1,280.7,96.23,5206.46,6062.23,11943.13,97.08,1067.79,452.88,270.9,212929.7,229.59,7887.34,9866.33,1036.4
1/16/2019,1473.56,6046.65,9925.52,2085.21,107.63,11112.47,21710.7,4935.3,51983.95,6678.68,1970.26,17599.42,1302.39,2035.53,2793.43,157.08,1775.32,50774.88,353.28,9467.68,162.42,11277.98,15758.88,393.33,343.98,420.2,409.22,454.84,12346.39,1056.44,1036.5,10597.89,1009.23,84145.06,2001.25,421.42,12333.98,177.55,5245.74,532.16,9255.3,2362.62,2873.57,14123.47,24850.33,34881.96,539.28,6696.61,31.71,18000.56,1971.03,612.3,582.63,14541.38,115.48,46785.9,12079.91,238553.2,33208.88,4698.08,178297,1285.03,31421.46,13331.39,656.83,8165.15,609.03,854.96,10317.23,288.89,834.12,119.11,21891.35,3887.26,6419.48,54.81,29468.35,260619.1,269.72,93.85,5804.54,6272.39,11853.27,95.13,1066.27,446.09,271.25,204220.1,234.52,7710.83,10006.39,1057.46
1/23/2019,1474.65,6192,9853.06,2073.15,107.48,11168.06,22011.66,5042.82,52793.49,6424.25,1944.3,17998.11,1338.93,2055.29,2739.99,153.7,1772.73,48127.85,351.44,9720.32,161.33,10931.73,15946.52,393.07,354.25,444.7,408.39,452.68,12499.16,1099.2,1065.07,10608.23,1026.53,84161.25,2138.49,448.85,12665.29,189.75,5307.84,531.54,11799.38,2362.62,2861.96,14117.96,26140.23,35554.7,548.36,6569.06,33.37,17925.5,1955.56,616.8,586.73,14468.86,114.31,47515.29,12148.15,247970.8,33544.75,4830.84,184286.3,1204.33,31421.46,14115.73,643.12,8204.17,628.2,904.28,10330.93,283.95,970.42,120.9,22145.55,3946.16,6518.93,57.62,30547.89,260619.1,268.13,96.97,5690.46,6217.96,12243.98,93.08,1089.1,459.13,268.94,207217.2,240.54,7998.64,9951.25,1111.02
1/30/2019,1495.04,6461.36,10012.14,2169.58,108.09,10994.34,22904.04,5019.63,49072.04,6945.76,2155.67,18011.78,1326.2,2149.05,2734.16,162.5,1765.98,48127.85,358.7,10111.86,161.6,11012.85,16101.63,400.64,360.95,425.1,401.05,454.19,12497.98,1072.34,1058.58,10649.59,1045.27,82947.38,2157.23,489.57,12874.79,195.62,5254.1,541.83,11569.13,2441.38,2841.53,14123.47,25000.86,35549.8,536.56,6505.28,32.06,18052.04,1858.06,621.8,574.41,14751.71,117.45,48015.86,12284.65,272138.9,33699.45,4819.52,186903.2,1291.13,33361.06,13860.82,700.02,8246.1,631.27,924.83,10381.44,277.27,1201.73,122.33,21631.12,4087.26,6634.42,58.12,30085.2,260619.1,266.18,97.48,5690.46,7166.05,12450.99,94.9,1053.41,442.16,262.69,203549.5,240.73,8085.59,10207.24,1156.33
2/6/2019,1533.23,6485.18,10318.84,2217.79,109.06,10712.9,23167.49,5112.39,52932.93,6965.59,2067.5,19128.12,1394.85,2288.76,2909.54,170.96,1925.06,47405.93,400.09,10118.36,161.87,11179.05,16217.46,411.29,372.04,414.34,399.87,491.07,12783.4,1099.2,1091.03,10597.89,1041.87,84161.25,2368.81,543.57,13829.75,196.15,5199.17,566.29,11880.05,2489.03,2749.54,15081.11,26502.45,38634.6,588.66,6505.28,32.92,19152.27,1975.32,636.68,579.2,15886.58,127.99,47251.39,12967.13,288025,34680.16,4807.17,198347.4,1291.87,34912.74,14314.27,700.31,8609.52,631.18,913.77,11414.25,284.67,1323.45,125.55,22130.25,4136.24,6611.86,58.27,28038.6,246719.6,288.45,97.6,5600.57,7344.88,12490.8,95.87,1098.18,453.77,263.54,201513.9,248.21,8248.19,10872.16,1181.71
2/13/2019,1494.77,6328.07,10374.58,2241.9,104.21,11589.47,23414.92,4891.03,53473.07,6838.2,1941.54,18506.16,1346.68,2162.38,2918.77,164.87,1990.98,47526.25,430.58,9809.67,164.48,11065.29,15767.49,400.8,371.91,398.04,394.07,502.93,12901.83,1096.34,1067.23,10804.68,1041.27,84387.81,2226.17,516.86,13995.4,184.16,5134.69,548.22,10886.87,2559.51,2740.17,14797.26,26541.57,37413.89,554.11,6090.73,33.22,19180.15,1889.85,638.05,581.26,15556.12,132.55,46548.51,12830.63,272932.6,33098.74,4687.79,198107.8,1214.94,34136.9,13953.96,646.33,8352.1,627.57,899.54,11107.75,271.1,1246.73,119.83,21853.78,4056.84,6363.23,56.37,26805.55,237009.8,284.24,97.56,5538.34,7087.13,11537.63,95.45,1053.66,439.3,258.45,202545.9,243.28,8154.28,10280.89,1108.15
2/20/2019,1507.95,6365.8,10032.47,2231.29,104.36,11614.79,23173.39,4802.48,52796.2,6611.29,1885.16,18581.34,1353.32,2252,2817.72,162.5,1910.79,49730.04,404.23,9369.39,163.64,10981.2,15927.86,399.9,361.17,394.53,384.49,485.25,12754.98,1106.77,1100.55,10804.68,1037.26,84484.94,2151.99,520.63,14073.36,182.87,5015.28,542.63,10477.32,2460.67,2612.42,14812.42,26419.25,34837.93,528.17,5676.18,31.96,18498.14,1814.68,615.55,538.81,15415.79,119.11,46611.17,12554.91,266482.7,33419.07,4731.01,182581.6,1105.61,34524.82,13434.34,664.13,8272.89,642.62,873.29,10927.38,264,1168.56,120.9,22335.75,4077.77,6218.14,54.27,25092.91,237009.8,267.77,93.89,5393.14,7033.88,11699.14,92.03,996.54,431.08,265.85,199380.1,248.03,8005.59,10525.21,1193
2/27/2019,1480.09,6377.25,9636.29,2107.87,99.3,11807.87,24823.66,4486.25,50799.42,6533.73,1755.05,19144.06,1327.3,2206.04,2931.89,139.31,1831.12,48759.7,381.6,8956.73,160.96,10882.27,15455.4,393.28,318.71,381.64,362.72,448.16,12627.07,1018.1,1017.03,10339.41,1009.23,78820.25,1994.42,482.79,13349.83,170.74,4763.32,478.95,10156.48,2362.62,2552.01,14027.02,24728.43,33389.71,486.63,5676.18,29.59,19197.31,1672.94,561.69,474.79,14670.99,110.63,46914.45,12827.9,262906.4,32955.4,4334.79,175523.5,1045.64,32973.14,13184.33,620.94,7946.75,619.46,760.42,10386.86,239.52,1067,114.35,21766.1,3992.33,6053.74,49.29,27452.52,237009.8,250.56,89.48,5185.64,7041.42,11675.26,94.44,911.03,381.24,270.29,208610.1,223.39,7600.4,9771.74,1021.48
